"area_fips","industry_code","own_code","size_code","year_num","quarter_num","yoy_pct_change_wages"
"48375","10","Private","All sizes",2023,1,"7.4"
"48377","10","Total Covered","All sizes",2023,1,"12.6"
"48377","10","Federal Government","All sizes",2023,1,"12.9"
"48377","10","State Government","All sizes",2023,1,"-9.2"
"48377","10","Local Government","All sizes",2023,1,"11.8"
"48377","10","Private","All sizes",2023,1,"15.0"
"48379","10","Total Covered","All sizes",2023,1,"13.6"
"48379","10","Federal Government","All sizes",2023,1,"22.6"
"48379","10","State Government","All sizes",2023,1,"-4.7"
"48379","10","Local Government","All sizes",2023,1,"2.9"
"48379","10","Private","All sizes",2023,1,"17.2"
"48381","10","Total Covered","All sizes",2023,1,"11.6"
"48381","10","Federal Government","All sizes",2023,1,"20.9"
"48381","10","State Government","All sizes",2023,1,"2.6"
"48381","10","Local Government","All sizes",2023,1,"14.0"
"48381","10","Private","All sizes",2023,1,"11.8"
"48383","10","Total Covered","All sizes",2023,1,"2.5"
"48383","10","Federal Government","All sizes",2023,1,"-3.0"
"48383","10","State Government","All sizes",2023,1,"-19.5"
"48383","10","Local Government","All sizes",2023,1,"-1.5"
"48383","10","Private","All sizes",2023,1,"3.5"
"48385","10","Total Covered","All sizes",2023,1,"12.5"
"48385","10","Federal Government","All sizes",2023,1,"26.1"
"48385","10","State Government","All sizes",2023,1,"2.3"
"48385","10","Local Government","All sizes",2023,1,"18.1"
"48385","10","Private","All sizes",2023,1,"10.8"
"48387","10","Total Covered","All sizes",2023,1,"17.3"
"48387","10","Federal Government","All sizes",2023,1,"14.0"
"48387","10","State Government","All sizes",2023,1,"-4.7"
"48387","10","Local Government","All sizes",2023,1,"3.6"
"48387","10","Private","All sizes",2023,1,"21.9"
"48389","10","Total Covered","All sizes",2023,1,"25.5"
"48389","10","Federal Government","All sizes",2023,1,"7.2"
"48389","10","State Government","All sizes",2023,1,"-6.3"
"48389","10","Local Government","All sizes",2023,1,"-0.8"
"48389","10","Private","All sizes",2023,1,"31.6"
"48391","10","Total Covered","All sizes",2023,1,"12.4"
"48391","10","Federal Government","All sizes",2023,1,"-4.4"
"48391","10","State Government","All sizes",2023,1,"-6.0"
"48391","10","Local Government","All sizes",2023,1,"8.9"
"48391","10","Private","All sizes",2023,1,"14.7"
"48393","10","Total Covered","All sizes",2023,1,"32.4"
"48393","10","Federal Government","All sizes",2023,1,"20.4"
"48393","10","Local Government","All sizes",2023,1,"9.3"
"48393","10","Private","All sizes",2023,1,"38.0"
"48395","10","Total Covered","All sizes",2023,1,"25.4"
"48395","10","Federal Government","All sizes",2023,1,"24.8"
"48395","10","State Government","All sizes",2023,1,"0.4"
"48395","10","Local Government","All sizes",2023,1,"8.0"
"48395","10","Private","All sizes",2023,1,"28.8"
"48397","10","Total Covered","All sizes",2023,1,"18.9"
"48397","10","Federal Government","All sizes",2023,1,"19.6"
"48397","10","State Government","All sizes",2023,1,"3.1"
"48397","10","Local Government","All sizes",2023,1,"7.0"
"48397","10","Private","All sizes",2023,1,"20.5"
"48399","10","Total Covered","All sizes",2023,1,"14.0"
"48399","10","Federal Government","All sizes",2023,1,"34.5"
"48399","10","State Government","All sizes",2023,1,"3.5"
"48399","10","Local Government","All sizes",2023,1,"7.6"
"48399","10","Private","All sizes",2023,1,"16.2"
"48401","10","Total Covered","All sizes",2023,1,"5.7"
"48401","10","Federal Government","All sizes",2023,1,"22.6"
"48401","10","State Government","All sizes",2023,1,"5.3"
"48401","10","Local Government","All sizes",2023,1,"3.5"
"48401","10","Private","All sizes",2023,1,"6.0"
"48403","10","Total Covered","All sizes",2023,1,"-1.3"
"48403","10","Federal Government","All sizes",2023,1,"19.7"
"48403","10","State Government","All sizes",2023,1,"2.0"
"48403","10","Local Government","All sizes",2023,1,"4.8"
"48403","10","Private","All sizes",2023,1,"-3.2"
"48405","10","Total Covered","All sizes",2023,1,"31.5"
"48405","10","Federal Government","All sizes",2023,1,"40.5"
"48405","10","State Government","All sizes",2023,1,"-10.3"
"48405","10","Local Government","All sizes",2023,1,"6.3"
"48405","10","Private","All sizes",2023,1,"37.7"
"48407","10","Total Covered","All sizes",2023,1,"20.2"
"48407","10","Federal Government","All sizes",2023,1,"16.5"
"48407","10","State Government","All sizes",2023,1,"-8.3"
"48407","10","Local Government","All sizes",2023,1,"9.7"
"48407","10","Private","All sizes",2023,1,"30.2"
"48409","10","Total Covered","All sizes",2023,1,"18.7"
"48409","10","Federal Government","All sizes",2023,1,"20.1"
"48409","10","State Government","All sizes",2023,1,"0.7"
"48409","10","Local Government","All sizes",2023,1,"10.5"
"48409","10","Private","All sizes",2023,1,"20.2"
"48411","10","Total Covered","All sizes",2023,1,"5.6"
"48411","10","Federal Government","All sizes",2023,1,"28.5"
"48411","10","State Government","All sizes",2023,1,"15.3"
"48411","10","Local Government","All sizes",2023,1,"4.8"
"48411","10","Private","All sizes",2023,1,"3.9"
"48413","10","Total Covered","All sizes",2023,1,"1.9"
"48413","10","Federal Government","All sizes",2023,1,"-10.1"
"48413","10","State Government","All sizes",2023,1,"0"
"48413","10","Local Government","All sizes",2023,1,"0"
"48413","10","Private","All sizes",2023,1,"2.2"
"48415","10","Total Covered","All sizes",2023,1,"20.7"
"48415","10","Federal Government","All sizes",2023,1,"3.7"
"48415","10","State Government","All sizes",2023,1,"-3.7"
"48415","10","Local Government","All sizes",2023,1,"0.4"
"48415","10","Private","All sizes",2023,1,"26.5"
"48417","10","Total Covered","All sizes",2023,1,"28.2"
"48417","10","Federal Government","All sizes",2023,1,"21.8"
"48417","10","State Government","All sizes",2023,1,"-8.2"
"48417","10","Local Government","All sizes",2023,1,"6.5"
"48417","10","Private","All sizes",2023,1,"31.6"
"48419","10","Total Covered","All sizes",2023,1,"15.8"
"48419","10","Federal Government","All sizes",2023,1,"34.6"
"48419","10","State Government","All sizes",2023,1,"5.7"
"48419","10","Local Government","All sizes",2023,1,"6.8"
"48419","10","Private","All sizes",2023,1,"17.2"
"48421","10","Total Covered","All sizes",2023,1,"3.4"
"48421","10","Federal Government","All sizes",2023,1,"6.4"
"48421","10","State Government","All sizes",2023,1,"-4.4"
"48421","10","Local Government","All sizes",2023,1,"6.6"
"48421","10","Private","All sizes",2023,1,"2.8"
"48423","10","Total Covered","All sizes",2023,1,"9.8"
"48423","10","Federal Government","All sizes",2023,1,"23.7"
"48423","10","State Government","All sizes",2023,1,"8.1"
"48423","10","Local Government","All sizes",2023,1,"8.1"
"48423","10","Private","All sizes",2023,1,"9.9"
"48425","10","Total Covered","All sizes",2023,1,"16.0"
"48425","10","Federal Government","All sizes",2023,1,"24.0"
"48425","10","State Government","All sizes",2023,1,"23.5"
"48425","10","Local Government","All sizes",2023,1,"8.1"
"48425","10","Private","All sizes",2023,1,"17.2"
"48427","10","Total Covered","All sizes",2023,1,"4.7"
"48427","10","Federal Government","All sizes",2023,1,"4.2"
"48427","10","State Government","All sizes",2023,1,"3.3"
"48427","10","Local Government","All sizes",2023,1,"-8.0"
"48427","10","Private","All sizes",2023,1,"18.5"
"48429","10","Total Covered","All sizes",2023,1,"10.4"
"48429","10","Federal Government","All sizes",2023,1,"31.5"
"48429","10","State Government","All sizes",2023,1,"11.6"
"48429","10","Local Government","All sizes",2023,1,"23.1"
"48429","10","Private","All sizes",2023,1,"8.0"
"48431","10","Total Covered","All sizes",2023,1,"8.4"
"48431","10","Federal Government","All sizes",2023,1,"16.7"
"48431","10","State Government","All sizes",2023,1,"-15.3"
"48431","10","Local Government","All sizes",2023,1,"7.1"
"48431","10","Private","All sizes",2023,1,"10.4"
"48433","10","Total Covered","All sizes",2023,1,"118.7"
"48433","10","Federal Government","All sizes",2023,1,"14.2"
"48433","10","State Government","All sizes",2023,1,"4.2"
"48433","10","Local Government","All sizes",2023,1,"-1.4"
"48433","10","Private","All sizes",2023,1,"266.8"
"48435","10","Total Covered","All sizes",2023,1,"21.9"
"48435","10","Federal Government","All sizes",2023,1,"31.5"
"48435","10","State Government","All sizes",2023,1,"-3.4"
"48435","10","Local Government","All sizes",2023,1,"8.4"
"48435","10","Private","All sizes",2023,1,"26.0"
"48437","10","Total Covered","All sizes",2023,1,"8.3"
"48437","10","Federal Government","All sizes",2023,1,"19.8"
"48437","10","State Government","All sizes",2023,1,"24.0"
"48437","10","Local Government","All sizes",2023,1,"10.3"
"48437","10","Private","All sizes",2023,1,"4.5"
"48439","10","Total Covered","All sizes",2023,1,"11.4"
"48439","10","Federal Government","All sizes",2023,1,"8.1"
"48439","10","State Government","All sizes",2023,1,"5.2"
"48439","10","Local Government","All sizes",2023,1,"8.2"
"48439","10","Private","All sizes",2023,1,"11.8"
"48441","10","Total Covered","All sizes",2023,1,"15.7"
"48441","10","Federal Government","All sizes",2023,1,"8.6"
"48441","10","State Government","All sizes",2023,1,"5.2"
"48441","10","Local Government","All sizes",2023,1,"6.7"
"48441","10","Private","All sizes",2023,1,"17.5"
"48443","10","Total Covered","All sizes",2023,1,"-3.3"
"48443","10","Federal Government","All sizes",2023,1,"10.5"
"48443","10","State Government","All sizes",2023,1,"-16.7"
"48443","10","Local Government","All sizes",2023,1,"-8.7"
"48443","10","Private","All sizes",2023,1,"-12.1"
"48445","10","Total Covered","All sizes",2023,1,"10.1"
"48445","10","Federal Government","All sizes",2023,1,"11.6"
"48445","10","State Government","All sizes",2023,1,"-7.6"
"48445","10","Local Government","All sizes",2023,1,"11.4"
"48445","10","Private","All sizes",2023,1,"10.1"
"48447","10","Total Covered","All sizes",2023,1,"-40.8"
"48447","10","Federal Government","All sizes",2023,1,"26.1"
"48447","10","State Government","All sizes",2023,1,"17.5"
"48447","10","Local Government","All sizes",2023,1,"8.5"
"48447","10","Private","All sizes",2023,1,"-58.3"
"48449","10","Total Covered","All sizes",2023,1,"1.9"
"48449","10","Federal Government","All sizes",2023,1,"14.0"
"48449","10","State Government","All sizes",2023,1,"12.7"
"48449","10","Local Government","All sizes",2023,1,"10.9"
"48449","10","Private","All sizes",2023,1,"0.0"
"48451","10","Total Covered","All sizes",2023,1,"12.5"
"48451","10","Federal Government","All sizes",2023,1,"14.2"
"48451","10","State Government","All sizes",2023,1,"5.3"
"48451","10","Local Government","All sizes",2023,1,"6.6"
"48451","10","Private","All sizes",2023,1,"13.6"
"48453","10","Total Covered","All sizes",2023,1,"10.6"
"48453","10","Federal Government","All sizes",2023,1,"2.8"
"48453","10","State Government","All sizes",2023,1,"6.4"
"48453","10","Local Government","All sizes",2023,1,"15.9"
"48453","10","Private","All sizes",2023,1,"10.8"
"48455","10","Total Covered","All sizes",2023,1,"8.1"
"48455","10","Federal Government","All sizes",2023,1,"41.0"
"48455","10","State Government","All sizes",2023,1,"-6.9"
"48455","10","Local Government","All sizes",2023,1,"9.1"
"48455","10","Private","All sizes",2023,1,"7.6"
"48457","10","Total Covered","All sizes",2023,1,"11.9"
"48457","10","Federal Government","All sizes",2023,1,"18.1"
"48457","10","State Government","All sizes",2023,1,"5.9"
"48457","10","Local Government","All sizes",2023,1,"12.0"
"48457","10","Private","All sizes",2023,1,"13.2"
"48459","10","Total Covered","All sizes",2023,1,"13.7"
"48459","10","Federal Government","All sizes",2023,1,"23.2"
"48459","10","State Government","All sizes",2023,1,"-2.8"
"48459","10","Local Government","All sizes",2023,1,"4.4"
"48459","10","Private","All sizes",2023,1,"16.6"
"48461","10","Total Covered","All sizes",2023,1,"47.7"
"48461","10","Federal Government","All sizes",2023,1,"26.8"
"48461","10","State Government","All sizes",2023,1,"-6.3"
"48461","10","Local Government","All sizes",2023,1,"-6.1"
"48461","10","Private","All sizes",2023,1,"57.4"
"48463","10","Total Covered","All sizes",2023,1,"12.3"
"48463","10","Federal Government","All sizes",2023,1,"9.5"
"48463","10","State Government","All sizes",2023,1,"0.4"
"48463","10","Local Government","All sizes",2023,1,"8.3"
"48463","10","Private","All sizes",2023,1,"14.8"
"48465","10","Total Covered","All sizes",2023,1,"8.9"
"48465","10","Federal Government","All sizes",2023,1,"8.9"
"48465","10","State Government","All sizes",2023,1,"4.1"
"48465","10","Local Government","All sizes",2023,1,"13.0"
"48465","10","Private","All sizes",2023,1,"8.1"
"48467","10","Total Covered","All sizes",2023,1,"15.7"
"48467","10","Federal Government","All sizes",2023,1,"26.1"
"48467","10","State Government","All sizes",2023,1,"-1.6"
"48467","10","Local Government","All sizes",2023,1,"10.6"
"48467","10","Private","All sizes",2023,1,"17.1"
"48469","10","Total Covered","All sizes",2023,1,"13.6"
"48469","10","Federal Government","All sizes",2023,1,"12.3"
"48469","10","State Government","All sizes",2023,1,"8.0"
"48469","10","Local Government","All sizes",2023,1,"18.5"
"48469","10","Private","All sizes",2023,1,"12.8"
"48471","10","Total Covered","All sizes",2023,1,"14.8"
"48471","10","Federal Government","All sizes",2023,1,"13.2"
"48471","10","State Government","All sizes",2023,1,"12.1"
"48471","10","Local Government","All sizes",2023,1,"7.2"
"48471","10","Private","All sizes",2023,1,"19.3"
"48473","10","Total Covered","All sizes",2023,1,"31.9"
"48473","10","Federal Government","All sizes",2023,1,"395.9"
"48473","10","State Government","All sizes",2023,1,"0"
"48473","10","Local Government","All sizes",2023,1,"0"
"48473","10","Private","All sizes",2023,1,"36.2"
"48475","10","Total Covered","All sizes",2023,1,"32.6"
"48475","10","Federal Government","All sizes",2023,1,"38.5"
"48475","10","State Government","All sizes",2023,1,"8.5"
"48475","10","Local Government","All sizes",2023,1,"7.3"
"48475","10","Private","All sizes",2023,1,"36.3"
"48477","10","Total Covered","All sizes",2023,1,"13.2"
"48477","10","Federal Government","All sizes",2023,1,"15.2"
"48477","10","State Government","All sizes",2023,1,"7.3"
"48477","10","Local Government","All sizes",2023,1,"9.9"
"48477","10","Private","All sizes",2023,1,"14.1"
"48479","10","Total Covered","All sizes",2023,1,"10.0"
"48479","10","Federal Government","All sizes",2023,1,"3.3"
"48479","10","State Government","All sizes",2023,1,"4.9"
"48479","10","Local Government","All sizes",2023,1,"0.0"
"48479","10","Private","All sizes",2023,1,"13.9"
"48481","10","Total Covered","All sizes",2023,1,"10.3"
"48481","10","Federal Government","All sizes",2023,1,"23.9"
"48481","10","State Government","All sizes",2023,1,"1.5"
"48481","10","Local Government","All sizes",2023,1,"5.2"
"48481","10","Private","All sizes",2023,1,"11.1"
"48483","10","Total Covered","All sizes",2023,1,"16.3"
"48483","10","Federal Government","All sizes",2023,1,"29.5"
"48483","10","State Government","All sizes",2023,1,"-4.8"
"48483","10","Local Government","All sizes",2023,1,"7.3"
"48483","10","Private","All sizes",2023,1,"20.0"
"48485","10","Total Covered","All sizes",2023,1,"11.2"
"48485","10","Federal Government","All sizes",2023,1,"11.9"
"48485","10","State Government","All sizes",2023,1,"7.8"
"48485","10","Local Government","All sizes",2023,1,"12.8"
"48485","10","Private","All sizes",2023,1,"11.2"
"48487","10","Total Covered","All sizes",2023,1,"6.2"
"48487","10","Federal Government","All sizes",2023,1,"15.1"
"48487","10","State Government","All sizes",2023,1,"9.7"
"48487","10","Local Government","All sizes",2023,1,"4.9"
"48487","10","Private","All sizes",2023,1,"5.3"
"48489","10","Total Covered","All sizes",2023,1,"5.1"
"48489","10","Federal Government","All sizes",2023,1,"31.8"
"48489","10","State Government","All sizes",2023,1,"-5.1"
"48489","10","Local Government","All sizes",2023,1,"4.6"
"48489","10","Private","All sizes",2023,1,"5.4"
"48491","10","Total Covered","All sizes",2023,1,"10.8"
"48491","10","Federal Government","All sizes",2023,1,"18.7"
"48491","10","State Government","All sizes",2023,1,"2.2"
"48491","10","Local Government","All sizes",2023,1,"13.4"
"48491","10","Private","All sizes",2023,1,"10.6"
"48493","10","Total Covered","All sizes",2023,1,"18.3"
