"state_name","county_name","year","qtr","total_establishments","total_employment","total_wages","avg_weekly_wage"
"South Carolina","Clarendon County",2023,1,"1230","13292.6666666666666666","136241872","788.42"
"Minnesota","Morrison County",2023,1,"2202","20670.0000000000000000","227853972","847.95"
"Kansas","Bourbon County",2023,1,"772","11172.0000000000000000","115651686","796.30"
"Tennessee","Greene County",2023,1,"2998","50138.0000000000003333","589135380","903.87"
"Oregon","Malheur County",2023,1,"2384","25716.0000000000000001","302450056","904.70"
"Tennessee","Unicoi County",2023,1,"660","9848.0000000000000000","137426808","1073.45"
"Kansas","Woodson County",2023,1,"182","1349.3333333333333334","11612030","661.98"
"Georgia","Terrell County",2023,1,"474","4354.0000000000000001","45296504","800.26"
"Wisconsin","Florence County",2023,1,"268","1644.33333333333333340000","12614859","590.13"
"Oklahoma","Cleveland County",2023,1,"14348","183610.0000000000003333","2234019622","935.94"
"Louisiana","Avoyelles Parish",2023,1,"1820","18969.3333333333333334","180415012","731.61"
"Mississippi","Attala County",2023,1,"810","9292.0000000000000000","97770104","809.38"
"Minnesota","Beltrami County",2023,1,"2628","39839.3333333333333333","515084504","994.54"
"Maine","Piscataquis County",2023,1,"1188","10584.6666666666666667","116626072","847.57"
"South Dakota","Campbell County",2023,1,"144","775.00000000000000000000","8528424","846.49"
"Massachusetts","Norfolk County",2023,1,"54830","677082.6666666666663333","14527782012","1650.50"
"Kansas","Wichita County",2023,1,"210","1416.0000000000000000","16478898","895.20"
"Georgia","Jeff Davis County",2023,1,"548","8471.3333333333333335","98256626","892.21"
"Mississippi","Grenada County",2023,1,"1186","19108.0000000000000000","202847430","816.60"
"Virginia","Lancaster County",2023,1,"1384","9358.6666666666666667","114360918","939.98"
"Florida","Madison County",2023,1,"888","9786.6666666666666666","96949496","762.02"
"Wisconsin","Pepin County",2023,1,"526","4108.66666666666666670000","52320991","979.56"
"New York","Rockland County",2023,1,"24580","264828.0000000000000000","4352642774","1264.29"
"North Carolina","Forsyth County",2023,1,"22260","384827.3333333333336666","6597523396","1318.78"
"Iowa","Clayton County",2023,1,"1228","12039.9999999999999999","140909280","900.26"
"Washington","Columbia County",2023,1,"394","3202.6666666666666666","55266960","1327.43"
"Michigan","Kalkaska County",2023,1,"800","8757.9999999999999999","121764528","1069.48"
"Mississippi","Winston County",2023,1,"720","10093.3333333333333334","115705300","881.81"
"Louisiana","Acadia Parish",2023,1,"2878","29010.6666666666663333","302298430","801.56"
"Idaho","Blaine County",2023,1,"4188","28014.0000000000000001","399464878","1096.88"
"Virginia","Portsmouth city",2023,1,"4198","86718.6666666666656667","1462638570","1297.42"
"Indiana","Jasper County",2023,1,"1722","22682.6666666666666667","275318576","933.68"
"Wisconsin","Iron County",2023,1,"446","3333.9999999999999999","29672758","684.62"
"North Dakota","Barnes County",2023,1,"884","8820.0000000000000000","107008860","933.27"
"Texas","Jim Hogg County",2023,1,"260","3230.6666666666666667","40764592","970.62"
"North Carolina","Anson County",2023,1,"1004","13536.6666666666666666","151366856","860.15"
"Minnesota","Blue Earth County",2023,1,"4284","79369.3333333333336667","1080116576","1046.83"
"Texas","Crockett County",2023,1,"410","2633.3333333333333333","34908464","1019.72"
"Nevada","Lander County",2023,1,"262","7192.6666666666666666","184025794","1968.09"
"Kansas","Hamilton County",2023,1,"208","3226.0000000000000000","35747016","852.38"
"South Carolina","Beaufort County",2023,1,"14500","137359.3333333333333333","1753559562","982.02"
"Ohio","Belmont County",2023,1,"3354","41338.6666666666660000","494278364","919.75"
"Louisiana","Beauregard Parish",2023,1,"1680","17574.0000000000000000","225227708","985.84"
"Tennessee","Pickett County",2023,1,"240","1776.6666666666666667","14969364","648.12"
"Illinois","Jasper County",2023,1,"464","4060.6666666666666666","45074820","853.87"
"Missouri","Newton County",2023,1,"3120","42281.9999999999996667","534696302","972.77"
"Iowa","Mitchell County",2023,1,"752","7607.3333333333333333","100224864","1013.44"
"Wisconsin","Waupaca County",2023,1,"2592","36139.9999999999996667","423762106","901.97"
"Idaho","Clearwater County",2023,1,"678","5328.6666666666666666","62851238","907.30"
"Texas","Angelina County",2023,1,"3980","69318.0000000000000000","845651682","938.43"
"Kentucky","Scott County",2023,1,"3312","59874.6666666666666667","958877920","1231.90"
"South Carolina","McCormick County",2023,1,"520","2192.33333333333333330000","22402617","786.05"
"Ohio","Tuscarawas County",2023,1,"4830","72710.6666666666660000","889747664","941.29"
"Missouri","Harrison County",2023,1,"566","5002.6666666666666666","48067764","739.11"
"Missouri","Moniteau County",2023,1,"714","8036.6666666666666667","88323856","845.39"
"Illinois","Pike County",2023,1,"816","7685.3333333333333334","85817668","858.96"
"Nebraska","Rock County",2023,1,"120","919.3333333333333333","9984958","835.47"
"Missouri","Lafayette County",2023,1,"1876","17164.6666666666666666","171641426","769.21"
"Nebraska","Perkins County",2023,1,"322","2196.6666666666666667","26314942","921.50"
"Texas","Hopkins County",2023,1,"1944","27959.3333333333336667","354709570","975.89"
"Pennsylvania","Armstrong County",2023,1,"2964","30886.0000000000000000","387263100","964.50"
"Michigan","Chippewa County",2023,1,"1796","24136.6666666666666666","294745824","939.35"
"Pennsylvania","Fayette County",2023,1,"5622","73640.6666666666659999","907261210","947.70"
"Vermont","Franklin County",2023,1,"2954","33633.3333333333336666","505407342","1155.92"
"Indiana","Dearborn County",2023,1,"2332","29339.3333333333336667","352021774","922.95"
"Louisiana","St. Charles Parish",2023,1,"2870","46944.0000000000003334","1116805450","1830.01"
"Kansas","Linn County",2023,1,"516","4132.0000000000000000","49170032","915.37"
"Georgia","Dougherty County",2023,1,"5244","93086.6666666666660000","1249320800","1032.39"
"Indiana","Switzerland County",2023,1,"298","3354.6666666666666667","33896522","777.25"
"Oklahoma","Latimer County",2023,1,"434","6632.6666666666666666","94631072","1097.49"
"Texas","Morris County",2023,1,"488","6571.3333333333333334","90202174","1055.89"
"Texas","Ellis County",2023,1,"7674","119548.6666666666660000","1666769392","1072.48"
"West Virginia","Wetzel County",2023,1,"842","8766.0000000000000000","98719822","866.28"
"Washington","Klickitat County",2023,1,"1666","13254.0000000000000000","210268606","1220.35"
"Mississippi","Kemper County",2023,1,"260","3358.0000000000000000","37031474","848.30"
"Nebraska","York County",2023,1,"1274","14842.0000000000000000","187698568","972.80"
"Michigan","Berrien County",2023,1,"8680","115819.3333333333333334","1698512108","1128.09"
"Illinois","Pulaski County",2023,1,"214","2379.3333333333333334","22870616","739.40"
"West Virginia","Mason County",2023,1,"876","11076.6666666666666666","155328408","1078.69"
"Kentucky","Washington County",2023,1,"678","6853.3333333333333334","81370926","913.32"
"North Carolina","Lee County",2023,1,"3518","52400.0000000000000000","721875814","1059.71"
"Georgia","Montgomery County",2023,1,"288","2962.6666666666666667","27867806","723.56"
"Texas","Henderson County",2023,1,"3328","37868.0000000000003333","427114490","867.62"
"North Carolina","Avery County",2023,1,"1412","13359.3333333333333334","136743946","787.37"
"Mississippi","Lafayette County",2023,1,"3026","49612.6666666666660001","581609226","901.77"
"North Dakota","Towner County",2023,1,"196","1314.6666666666666666","15756152","921.92"
"Florida","Clay County",2023,1,"10764","111096.0000000000003333","1417004704","981.14"
"North Dakota","Williams County",2023,1,"4192","50573.3333333333333334","1099178954","1671.87"
"Mississippi","Monroe County",2023,1,"1286","18692.6666666666666667","230200778","947.31"
"Minnesota","Clay County",2023,1,"3022","38704.0000000000003334","499904798","993.55"
"New Hampshire","Sullivan County",2023,1,"2308","26877.3333333333336667","371840572","1064.21"
"New York","Tioga County",2023,1,"1792","25607.3333333333333333","459685894","1380.87"
"Missouri","Pettis County",2023,1,"2720","38387.3333333333336667","444218344","890.15"
"Iowa","Howard County",2023,1,"646","8433.9999999999999999","95124390","867.59"
"North Carolina","Carteret County",2023,1,"5328","47253.3333333333340000","511586434","832.80"
"Illinois","Hardin County",2023,1,"120","1490.0000000000000000","19601100","1011.93"
"Virginia","Covington city",2023,1,"616","7896.6666666666666666","118225242","1151.66"
"Texas","Bailey County",2023,1,"496","4845.3333333333333333","56925986","903.74"
"Tennessee","Hamblen County",2023,1,"3014","66946.0000000000000000","796734008","915.47"
"North Dakota","Ward County",2023,1,"5312","60825.3333333333333333","889899568","1125.42"
"Wisconsin","Burnett County",2023,1,"874","9295.3333333333333334","98312716","813.58"
"Kentucky","McCreary County",2023,1,"568","5720.6666666666666667","58327366","784.30"
"Iowa","Van Buren County",2023,1,"434","3683.3333333333333334","41679776","870.44"
"West Virginia","Berkeley County",2023,1,"5900","73826.0000000000003333","984532222","1025.83"
"Georgia","Seminole County",2023,1,"466","4690.6666666666666666","46937196","769.73"
"Pennsylvania","Lancaster County",2023,1,"28728","490612.6666666666663333","7189624016","1127.26"
"Washington","Kitsap County",2023,1,"13834","183519.3333333333336667","3139012750","1315.73"
"Pennsylvania","Lawrence County",2023,1,"4028","52836.6666666666663334","682087046","993.03"
"Virginia","Middlesex County",2023,1,"1100","6237.3333333333333334","70261478","866.51"
"Georgia","Turner County",2023,1,"448","3880.6666666666666666","43150678","855.34"
"North Dakota","Renville County",2023,1,"286","1462.0000000000000000","16632636","875.13"
"Nebraska","Seward County",2023,1,"1034","11737.3333333333333334","144769858","948.78"
"Indiana","Crawford County",2023,1,"302","3609.3333333333333333","37992542","809.71"
"Louisiana","Caddo Parish",2023,1,"15824","214769.3333333333340000","2996123074","1073.11"
"Missouri","Gentry County",2023,1,"464","4055.3333333333333334","42368592","803.66"
"Missouri","Dallas County",2023,1,"856","5076.6666666666666666","40928058","620.15"
"North Carolina","Caldwell County",2023,1,"3120","50942.0000000000000000","650620514","982.45"
"New Mexico","Luna County",2023,1,"1112","15470.0000000000000000","172658286","858.53"
"Utah","Summit County",2023,1,"7058","67242.6666666666666667","1041029640","1190.90"
"Indiana","Jackson County",2023,1,"2040","44336.6666666666666667","605339186","1050.25"
"Kansas","Atchison County",2023,1,"850","10884.0000000000000000","150756112","1065.47"
"North Carolina","Davie County",2023,1,"2162","26748.0000000000000000","347088206","998.17"
"New York","Ontario County",2023,1,"6580","102359.3333333333333333","1601060448","1203.20"
"Michigan","Presque Isle County",2023,1,"752","4945.3333333333333334","52914192","823.06"
"Missouri","Callaway County",2023,1,"1816","28915.3333333333336667","392897954","1045.22"
"Minnesota","Cook County",2023,1,"682","4992.0000000000000000","53207726","819.89"
"Georgia","Candler County",2023,1,"550","7073.3333333333333333","63638548","692.07"
"Pennsylvania","Union County",2023,1,"2068","34125.3333333333333333","459413776","1035.58"
"Georgia","Burke County",2023,1,"1008","19681.9999999999999999","551828044","2156.71"
"Iowa","Winnebago County",2023,1,"808","8190.6666666666666666","90674810","851.58"
"Virginia","Dinwiddie County",2023,1,"1436","18680.6666666666666667","347455598","1430.75"
"Nebraska","Greeley County",2023,1,"242","1205.3333333333333333","11020472","703.31"
"Washington","Pacific County",2023,1,"1424","12889.3333333333333333","145091872","865.90"
"Wisconsin","La Crosse County",2023,1,"6562","135027.9999999999996667","1885376640","1074.07"
"Virginia","Essex County",2023,1,"1034","7137.9999999999999999","76403108","823.36"
"Texas","Throckmorton County",2023,1,"150","836.0000000000000000","7660298","704.85"
"New Mexico","Socorro County",2023,1,"772","9812.6666666666666666","117261480","919.23"
"Tennessee","Grainger County",2023,1,"708","7854.6666666666666666","98894004","968.50"
"North Carolina","Surry County",2023,1,"3998","56971.3333333333336666","665390368","898.41"
"Texas","Travis County",2023,1,"104138","1784506.6666666666666667","41700295254","1797.54"
"North Carolina","Lincoln County",2023,1,"4812","54058.0000000000003333","730161578","1039.00"
"Texas","Haskell County",2023,1,"428","3189.3333333333333334","30085166","725.62"
"New Hampshire","Carroll County",2023,1,"4152","34853.66666666666700000000","411101941","907.31"
"Virginia","Halifax County",2023,1,"2414","23792.6666666666666666","280640326","907.33"
"Missouri","Ozark County",2023,1,"476","3010.6666666666666667","23972668","612.51"
"Illinois","Grundy County",2023,1,"2348","41244.0000000000000000","753994788","1406.26"
"Mississippi","Claiborne County",2023,1,"278","6614.6666666666666666","119872710","1394.02"
"Pennsylvania","Centre County",2023,1,"7260","110570.33333333333400000000","1575107260","1095.79"
"Georgia","Pulaski County",2023,1,"466","5534.0000000000000001","60660094","843.18"
"Virginia","Scott County",2023,1,"926","9520.0000000000000000","99649660","805.18"
"Texas","Medina County",2023,1,"1844","21159.3333333333333334","245659538","893.08"
"Michigan","Alger County",2023,1,"562","4038.00000000000000000000","52614305","1002.29"
"Iowa","Page County",2023,1,"966","11326.66666666666666660000","137155587","931.47"
"Utah","Daggett County",2023,1,"104","600.0000000000000000","5567680","713.81"
"Florida","Orange County",2023,1,"110702","1853177.333333333334","31033265360","1288.15"
"Ohio","Guernsey County",2023,1,"1964","28625.3333333333336667","357754652","961.37"
"Oklahoma","Sequoyah County",2023,1,"1520","18526.0000000000000000","161939228","672.40"
"North Carolina","Guilford County",2023,1,"34422","571338.6666666666663334","8794652448","1184.08"
"Missouri","Buchanan County",2023,1,"5228","90024.6666666666666667","1304562386","1114.71"
"Kansas","Allen County",2023,1,"758","10968.0000000000000000","119400248","837.40"
"Iowa","Boone County",2023,1,"1496","17365.3333333333333334","226970640","1005.41"
"Georgia","Muscogee County",2023,1,"10720","181209.3333333333336667","2530367924","1074.14"
"Minnesota","Mower County",2023,1,"1780","32935.3333333333336667","456596448","1066.42"
"Virginia","Botetourt County",2023,1,"2286","22288.0000000000000001","292887780","1010.85"
"New Mexico","Catron County",2023,1,"254","1268.0000000000000000","10726248","650.71"
"Maryland","Baltimore city",2023,1,"28490","675400.0000000000003333","14081014426","1603.72"
"Pennsylvania","Crawford County",2023,1,"4278","57329.3333333333333333","684501866","918.45"
"Mississippi","Washington County",2023,1,"2382","28968.6666666666663334","299739498","795.92"
"Oregon","Morrow County",2023,1,"840","12808.6666666666666666","208065922","1249.55"
